,ID,Income.Group
1372,33934,<=50k
1373,33935,>50k
1374,33936,<=50k
1375,33937,<=50k
1376,33938,<=50k
1377,33939,<=50k
1378,33940,<=50k
1379,33941,<=50k
1380,33942,<=50k
1381,33943,<=50k
1382,33944,<=50k
1383,33945,<=50k
1384,33946,<=50k
1385,33947,<=50k
1386,33948,<=50k
1387,33949,<=50k
1388,33950,<=50k
1389,33951,>50k
1390,33952,<=50k
1391,33953,<=50k
1392,33954,<=50k
1393,33955,<=50k
1394,33956,<=50k
1395,33957,<=50k
1396,33958,<=50k
1397,33959,<=50k
1398,33960,<=50k
1399,33961,<=50k
1400,33962,<=50k
1401,33963,<=50k
1402,33964,>50k
1403,33965,>50k
1404,33966,<=50k
1405,33967,>50k
1406,33968,<=50k
1407,33969,<=50k
1408,33970,<=50k
1409,33971,<=50k
1410,33972,<=50k
1411,33973,<=50k
1412,33974,<=50k
1413,33975,<=50k
1414,33976,<=50k
1415,33977,<=50k
1416,33978,<=50k
1417,33979,<=50k
1418,33980,>50k
1419,33981,<=50k
1420,33982,<=50k
1421,33983,<=50k
1422,33984,<=50k
1423,33985,<=50k
1424,33986,<=50k
1425,33987,<=50k
1426,33988,<=50k
1427,33989,<=50k
1428,33990,<=50k
1429,33991,<=50k
1430,33992,<=50k
1431,33993,<=50k
1432,33994,<=50k
1433,33995,<=50k
1434,33996,<=50k
1435,33997,<=50k
1436,33998,<=50k
1437,33999,<=50k
1438,34000,<=50k
1439,34001,<=50k
1440,34002,>50k
1441,34003,<=50k
1442,34004,<=50k
1443,34005,<=50k
1444,34006,<=50k
1445,34007,<=50k
1446,34008,<=50k
1447,34009,<=50k
1448,34010,<=50k
1449,34011,<=50k
1450,34012,<=50k
1451,34013,<=50k
1452,34014,<=50k
1453,34015,<=50k
1454,34016,<=50k
1455,34017,<=50k
1456,34018,<=50k
1457,34019,>50k
1458,34020,<=50k
1459,34021,>50k
1460,34022,<=50k
1461,34023,<=50k
1462,34024,<=50k
1463,34025,<=50k
1464,34026,<=50k
1465,34027,<=50k
1466,34028,<=50k
1467,34029,<=50k
1468,34030,<=50k
1469,34031,<=50k
1470,34032,<=50k
1471,34033,<=50k
1472,34034,<=50k
1473,34035,<=50k
1474,34036,<=50k
1475,34037,<=50k
1476,34038,<=50k
1477,34039,<=50k
1478,34040,<=50k
1479,34041,<=50k
1480,34042,<=50k
1481,34043,<=50k
1482,34044,<=50k
1483,34045,<=50k
1484,34046,<=50k
1485,34047,<=50k
1486,34048,<=50k
1487,34049,<=50k
1488,34050,<=50k
1489,34051,<=50k
1490,34052,<=50k
1491,34053,<=50k
1492,34054,<=50k
1493,34055,<=50k
1494,34056,<=50k
1495,34057,<=50k
1496,34058,<=50k
1497,34059,>50k
1498,34060,<=50k
1499,34061,<=50k
1500,34062,<=50k
1501,34063,<=50k
1502,34064,<=50k
1503,34065,<=50k
1504,34066,<=50k
1505,34067,<=50k
1506,34068,>50k
1507,34069,<=50k
1508,34070,<=50k
1509,34071,<=50k
1510,34072,<=50k
1511,34073,>50k
1512,34074,<=50k
1513,34075,<=50k
1514,34076,<=50k
1515,34077,<=50k
1516,34078,>50k
1517,34079,<=50k
1518,34080,<=50k
1519,34081,<=50k
1520,34082,>50k
1521,34083,<=50k
1522,34084,<=50k
1523,34085,<=50k
1524,34086,<=50k
1525,34087,<=50k
1526,34088,<=50k
1527,34089,<=50k
1528,34090,<=50k
1529,34091,<=50k
1530,34092,<=50k
1531,34093,>50k
1532,34094,<=50k
1533,34095,<=50k
1534,34096,<=50k
1535,34097,<=50k
1536,34098,<=50k
1537,34099,<=50k
1538,34100,>50k
1539,34101,<=50k
1540,34102,<=50k
1541,34103,<=50k
1542,34104,<=50k
1543,34105,<=50k
1544,34106,<=50k
1545,34107,<=50k
1546,34108,<=50k
1547,34109,<=50k
1548,34110,<=50k
1549,34111,<=50k
1550,34112,<=50k
1551,34113,>50k
1552,34114,<=50k
1553,34115,<=50k
1554,34116,<=50k
1555,34117,<=50k
1556,34118,<=50k
1557,34119,<=50k
1558,34120,<=50k
1559,34121,<=50k
1560,34122,<=50k
1561,34123,<=50k
1562,34124,<=50k
1563,34125,<=50k
1564,34126,<=50k
1565,34127,<=50k
1566,34128,<=50k
1567,34129,<=50k
1568,34130,<=50k
1569,34131,<=50k
1570,34132,<=50k
1571,34133,<=50k
1572,34134,<=50k
1573,34135,<=50k
1574,34136,<=50k
1575,34137,<=50k
1576,34138,<=50k
1577,34139,<=50k
1578,34140,<=50k
1579,34141,<=50k
1580,34142,<=50k
1581,34143,<=50k
1582,34144,<=50k
1583,34145,<=50k
1584,34146,<=50k
1585,34147,<=50k
1586,34148,<=50k
1587,34149,<=50k
1588,34150,<=50k
1589,34151,<=50k
1590,34152,>50k
1591,34153,<=50k
1592,34154,<=50k
1593,34155,<=50k
1594,34156,<=50k
1595,34157,<=50k
1596,34158,<=50k
1597,34159,<=50k
1598,34160,<=50k
1599,34161,<=50k
1600,34162,<=50k
1601,34163,<=50k
1602,34164,<=50k
1603,34165,<=50k
1604,34166,<=50k
1605,34167,<=50k
1606,34168,<=50k
1607,34169,<=50k
1608,34170,<=50k
1609,34171,<=50k
1610,34172,<=50k
1611,34173,<=50k
1612,34174,<=50k
1613,34175,<=50k
1614,34176,<=50k
1615,34177,<=50k
1616,34178,<=50k
1617,34179,<=50k
1618,34180,<=50k
1619,34181,<=50k
1620,34182,>50k
1621,34183,<=50k
1622,34184,<=50k
1623,34185,<=50k
1624,34186,<=50k
1625,34187,<=50k
1626,34188,<=50k
1627,34189,<=50k
1628,34190,<=50k
1629,34191,<=50k
1630,34192,<=50k
1631,34193,<=50k
1632,34194,<=50k
1633,34195,<=50k
1634,34196,<=50k
1635,34197,<=50k
1636,34198,<=50k
1637,34199,<=50k
1638,34200,<=50k
1639,34201,<=50k
1640,34202,<=50k
1641,34203,<=50k
1642,34204,<=50k
1643,34205,<=50k
1644,34206,<=50k
1645,34207,<=50k
1646,34208,<=50k
1647,34209,<=50k
1648,34210,<=50k
1649,34211,>50k
1650,34212,<=50k
1651,34213,<=50k
1652,34214,<=50k
1653,34215,<=50k
1654,34216,>50k
1655,34217,<=50k
1656,34218,<=50k
1657,34219,>50k
1658,34220,<=50k
1659,34221,<=50k
1660,34222,<=50k
1661,34223,<=50k
1662,34224,<=50k
1663,34225,<=50k
1664,34226,<=50k
1665,34227,<=50k
1666,34228,>50k
1667,34229,<=50k
1668,34230,<=50k
1669,34231,<=50k
1670,34232,<=50k
1671,34233,>50k
1672,34234,<=50k
1673,34235,<=50k
1674,34236,<=50k
1675,34237,>50k
1676,34238,<=50k
1677,34239,>50k
1678,34240,<=50k
1679,34241,<=50k
1680,34242,<=50k
1681,34243,<=50k
1682,34244,<=50k
1683,34245,<=50k
1684,34246,<=50k
1685,34247,<=50k
1686,34248,<=50k
1687,34249,<=50k
1688,34250,<=50k
1689,34251,<=50k
1690,34252,<=50k
1691,34253,<=50k
1692,34254,<=50k
1693,34255,<=50k
1694,34256,<=50k
1695,34257,>50k
1696,34258,<=50k
1697,34259,<=50k
1698,34260,<=50k
1699,34261,<=50k
1700,34262,<=50k
1701,34263,<=50k
1702,34264,<=50k
1703,34265,<=50k
1704,34266,<=50k
1705,34267,<=50k
1706,34268,>50k
1707,34269,<=50k
1708,34270,<=50k
1709,34271,<=50k
1710,34272,<=50k
1711,34273,<=50k
1712,34274,<=50k
1713,34275,>50k
1714,34276,<=50k
1715,34277,<=50k
1716,34278,>50k
1717,34279,<=50k
1718,34280,<=50k
1719,34281,<=50k
1720,34282,<=50k
1721,34283,<=50k
1722,34284,<=50k
1723,34285,<=50k
1724,34286,<=50k
1725,34287,<=50k
1726,34288,<=50k
1727,34289,<=50k
1728,34290,<=50k
1729,34291,<=50k
1730,34292,<=50k
1731,34293,<=50k
1732,34294,<=50k
1733,34295,<=50k
1734,34296,<=50k
1735,34297,<=50k
1736,34298,<=50k
1737,34299,<=50k
1738,34300,<=50k
1739,34301,<=50k
1740,34302,<=50k
1741,34303,<=50k
1742,34304,<=50k
1743,34305,<=50k
1744,34306,>50k
1745,34307,<=50k
1746,34308,>50k
1747,34309,<=50k
1748,34310,<=50k
1749,34311,<=50k
1750,34312,<=50k
1751,34313,<=50k
1752,34314,<=50k
1753,34315,<=50k
1754,34316,<=50k
1755,34317,<=50k
1756,34318,<=50k
1757,34319,>50k
1758,34320,<=50k
1759,34321,<=50k
1760,34322,<=50k
1761,34323,<=50k
1762,34324,<=50k
1763,34325,>50k
1764,34326,<=50k
1765,34327,<=50k
1766,34328,<=50k
1767,34329,<=50k
1768,34330,<=50k
1769,34331,<=50k
1770,34332,<=50k
1771,34333,<=50k
1772,34334,<=50k
1773,34335,<=50k
1774,34336,<=50k
1775,34337,<=50k
1776,34338,>50k
1777,34339,<=50k
1778,34340,<=50k
1779,34341,<=50k
1780,34342,<=50k
1781,34343,<=50k
1782,34344,>50k
1783,34345,<=50k
1784,34346,>50k
1785,34347,<=50k
1786,34348,<=50k
1787,34349,<=50k
1788,34350,<=50k
1789,34351,<=50k
1790,34352,<=50k
1791,34353,<=50k
1792,34354,<=50k
1793,34355,<=50k
1794,34356,<=50k
1795,34357,<=50k
1796,34358,<=50k
1797,34359,<=50k
1798,34360,<=50k
1799,34361,<=50k
1800,34362,>50k
1801,34363,<=50k
1802,34364,<=50k
1803,34365,<=50k
1804,34366,<=50k
1805,34367,<=50k
1806,34368,<=50k
1807,34369,<=50k
1808,34370,<=50k
1809,34371,<=50k
1810,34372,<=50k
1811,34373,<=50k
1812,34374,<=50k
1813,34375,<=50k
1814,34376,<=50k
1815,34377,<=50k
1816,34378,<=50k
1817,34379,<=50k
1818,34380,<=50k
1819,34381,<=50k
1820,34382,<=50k
1821,34383,<=50k
1822,34384,<=50k
1823,34385,<=50k
1824,34386,<=50k
1825,34387,<=50k
1826,34388,<=50k
1827,34389,<=50k
1828,34390,<=50k
1829,34391,<=50k
1830,34392,<=50k
1831,34393,<=50k
1832,34394,<=50k
1833,34395,<=50k
1834,34396,<=50k
1835,34397,<=50k
1836,34398,<=50k
1837,34399,<=50k
1838,34400,<=50k
1839,34401,<=50k
1840,34402,<=50k
1841,34403,<=50k
1842,34404,>50k
1843,34405,<=50k
1844,34406,<=50k
1845,34407,<=50k
1846,34408,<=50k
1847,34409,>50k
1848,34410,<=50k
1849,34411,<=50k
1850,34412,<=50k
1851,34413,<=50k
1852,34414,<=50k
1853,34415,<=50k
1854,34416,<=50k
1855,34417,<=50k
1856,34418,<=50k
1857,34419,<=50k
1858,34420,<=50k
1859,34421,<=50k
1860,34422,<=50k
1861,34423,<=50k
1862,34424,<=50k
1863,34425,<=50k
1864,34426,<=50k
1865,34427,<=50k
1866,34428,<=50k
1867,34429,<=50k
1868,34430,<=50k
1869,34431,<=50k
1870,34432,<=50k
1871,34433,<=50k
1872,34434,<=50k
1873,34435,<=50k
1874,34436,<=50k
1875,34437,<=50k
1876,34438,<=50k
1877,34439,<=50k
1878,34440,<=50k
1879,34441,<=50k
1880,34442,<=50k
1881,34443,<=50k
1882,34444,<=50k
1883,34445,<=50k
1884,34446,<=50k
1885,34447,<=50k
1886,34448,<=50k
1887,34449,<=50k
1888,34450,<=50k
1889,34451,<=50k
1890,34452,<=50k
1891,34453,<=50k
1892,34454,<=50k
1893,34455,<=50k
1894,34456,<=50k
1895,34457,<=50k
1896,34458,<=50k
1897,34459,<=50k
1898,34460,<=50k
1899,34461,<=50k
1900,34462,<=50k
1901,34463,<=50k
1902,34464,<=50k
1903,34465,<=50k
1904,34466,>50k
1905,34467,<=50k
1906,34468,<=50k
1907,34469,<=50k
1908,34470,<=50k
1909,34471,<=50k
1910,34472,<=50k
1911,34473,<=50k
1912,34474,<=50k
1913,34475,<=50k
1914,34476,<=50k
1915,34477,<=50k
1916,34478,<=50k
1917,34479,<=50k
1918,34480,<=50k
1919,34481,<=50k
1920,34482,<=50k
1921,34483,<=50k
1922,34484,<=50k
1923,34485,<=50k
1924,34486,<=50k
1925,34487,<=50k
1926,34488,<=50k
1927,34489,<=50k
1928,34490,<=50k
1929,34491,<=50k
1930,34492,<=50k
1931,34493,<=50k
1932,34494,<=50k
1933,34495,<=50k
1934,34496,<=50k
1935,34497,<=50k
1936,34498,<=50k
1937,34499,<=50k
1938,34500,<=50k
1939,34501,<=50k
1940,34502,<=50k
1941,34503,<=50k
1942,34504,>50k
1943,34505,<=50k
1944,34506,<=50k
1945,34507,<=50k
1946,34508,>50k
1947,34509,<=50k
1948,34510,<=50k
1949,34511,<=50k
1950,34512,<=50k
1951,34513,<=50k
1952,34514,<=50k
1953,34515,<=50k
1954,34516,<=50k
1955,34517,<=50k
1956,34518,<=50k
1957,34519,<=50k
1958,34520,<=50k
1959,34521,<=50k
1960,34522,<=50k
1961,34523,<=50k
1962,34524,>50k
1963,34525,<=50k
1964,34526,<=50k
1965,34527,<=50k
1966,34528,<=50k
1967,34529,<=50k
1968,34530,<=50k
1969,34531,<=50k
1970,34532,>50k
1971,34533,>50k
1972,34534,<=50k
1973,34535,>50k
1974,34536,<=50k
1975,34537,<=50k
1976,34538,<=50k
1977,34539,<=50k
1978,34540,<=50k
1979,34541,<=50k
1980,34542,<=50k
1981,34543,<=50k
1982,34544,<=50k
1983,34545,<=50k
1984,34546,<=50k
1985,34547,<=50k
1986,34548,<=50k
1987,34549,>50k
1988,34550,<=50k
1989,34551,<=50k
1990,34552,<=50k
1991,34553,<=50k
1992,34554,<=50k
1993,34555,<=50k
1994,34556,<=50k
1995,34557,<=50k
1996,34558,<=50k
1997,34559,<=50k
1998,34560,<=50k
1999,34561,<=50k
2000,34562,<=50k
2001,34563,<=50k
2002,34564,<=50k
2003,34565,<=50k
2004,34566,<=50k
2005,34567,<=50k
2006,34568,<=50k
2007,34569,<=50k
2008,34570,<=50k
2009,34571,<=50k
2010,34572,<=50k
2011,34573,<=50k
2012,34574,<=50k
2013,34575,<=50k
2014,34576,<=50k
2015,34577,>50k
2016,34578,<=50k
2017,34579,<=50k
2018,34580,<=50k
2019,34581,<=50k
2020,34582,<=50k
2021,34583,<=50k
2022,34584,<=50k
2023,34585,<=50k
2024,34586,<=50k
2025,34587,<=50k
2026,34588,<=50k
2027,34589,<=50k
2028,34590,<=50k
2029,34591,<=50k
2030,34592,<=50k
2031,34593,<=50k
2032,34594,<=50k
2033,34595,<=50k
2034,34596,<=50k
2035,34597,<=50k
2036,34598,<=50k
2037,34599,<=50k
2038,34600,<=50k
2039,34601,<=50k
2040,34602,<=50k
2041,34603,<=50k
2042,34604,<=50k
2043,34605,<=50k
2044,34606,<=50k
2045,34607,>50k
2046,34608,<=50k
2047,34609,>50k
2048,34610,<=50k
2049,34611,<=50k
2050,34612,<=50k
2051,34613,<=50k
2052,34614,>50k
2053,34615,<=50k
2054,34616,<=50k
2055,34617,<=50k
2056,34618,<=50k
2057,34619,<=50k
2058,34620,<=50k
2059,34621,<=50k
2060,34622,<=50k
2061,34623,<=50k
2062,34624,<=50k
2063,34625,<=50k
2064,34626,<=50k
2065,34627,<=50k
2066,34628,<=50k
2067,34629,<=50k
2068,34630,<=50k
2069,34631,<=50k
2070,34632,<=50k
2071,34633,<=50k
2072,34634,<=50k
2073,34635,<=50k
2074,34636,<=50k
2075,34637,<=50k
2076,34638,>50k
2077,34639,<=50k
2078,34640,>50k
2079,34641,<=50k
2080,34642,<=50k
2081,34643,<=50k
2082,34644,<=50k
2083,34645,<=50k
2084,34646,<=50k
2085,34647,<=50k
2086,34648,<=50k
2087,34649,<=50k
2088,34650,<=50k
2089,34651,>50k
2090,34652,<=50k
2091,34653,<=50k
2092,34654,<=50k
2093,34655,<=50k
2094,34656,>50k
2095,34657,<=50k
2096,34658,<=50k
2097,34659,<=50k
2098,34660,<=50k
2099,34661,<=50k
2100,34662,<=50k
2101,34663,<=50k
2102,34664,<=50k
2103,34665,>50k
2104,34666,<=50k
2105,34667,<=50k
2106,34668,<=50k
2107,34669,<=50k
2108,34670,<=50k
2109,34671,>50k
2110,34672,<=50k
2111,34673,<=50k
2112,34674,<=50k
2113,34675,<=50k
2114,34676,<=50k
2115,34677,<=50k
2116,34678,<=50k
2117,34679,<=50k
2118,34680,<=50k
2119,34681,<=50k
2120,34682,<=50k
2121,34683,<=50k
2122,34684,<=50k
2123,34685,<=50k
2124,34686,<=50k
2125,34687,<=50k
2126,34688,<=50k
2127,34689,<=50k
2128,34690,<=50k
2129,34691,<=50k
2130,34692,<=50k
2131,34693,<=50k
2132,34694,<=50k
2133,34695,<=50k
2134,34696,>50k
2135,34697,<=50k
2136,34698,<=50k
2137,34699,<=50k
2138,34700,<=50k
2139,34701,<=50k
2140,34702,<=50k
2141,34703,>50k
2142,34704,<=50k
2143,34705,<=50k
2144,34706,>50k
2145,34707,<=50k
2146,34708,<=50k
2147,34709,<=50k
2148,34710,<=50k
2149,34711,<=50k
2150,34712,<=50k
2151,34713,<=50k
2152,34714,<=50k
2153,34715,<=50k
2154,34716,<=50k
2155,34717,<=50k
2156,34718,<=50k
2157,34719,<=50k
2158,34720,<=50k
2159,34721,<=50k
2160,34722,<=50k
2161,34723,<=50k
2162,34724,<=50k
2163,34725,<=50k
2164,34726,<=50k
2165,34727,<=50k
2166,34728,<=50k
2167,34729,<=50k
2168,34730,>50k
2169,34731,<=50k
2170,34732,<=50k
2171,34733,<=50k
2172,34734,<=50k
2173,34735,<=50k
2174,34736,<=50k
2175,34737,<=50k
2176,34738,<=50k
2177,34739,<=50k
2178,34740,<=50k
2179,34741,<=50k
2180,34742,<=50k
2181,34743,<=50k
2182,34744,<=50k
2183,34745,<=50k
2184,34746,<=50k
2185,34747,<=50k
2186,34748,<=50k
2187,34749,<=50k
2188,34750,<=50k
2189,34751,<=50k
2190,34752,<=50k
2191,34753,<=50k
2192,34754,<=50k
2193,34755,<=50k
2194,34756,<=50k
2195,34757,<=50k
2196,34758,<=50k
2197,34759,<=50k
2198,34760,<=50k
2199,34761,<=50k
2200,34762,<=50k
2201,34763,<=50k
2202,34764,<=50k
2203,34765,<=50k
2204,34766,<=50k
2205,34767,<=50k
2206,34768,<=50k
2207,34769,<=50k
2208,34770,>50k
2209,34771,<=50k
2210,34772,<=50k
2211,34773,<=50k
2212,34774,<=50k
2213,34775,<=50k
2214,34776,<=50k
2215,34777,>50k
2216,34778,<=50k
2217,34779,>50k
2218,34780,<=50k
2219,34781,<=50k
2220,34782,<=50k
2221,34783,<=50k
2222,34784,>50k
2223,34785,<=50k
2224,34786,<=50k
2225,34787,<=50k
2226,34788,<=50k
2227,34789,<=50k
2228,34790,<=50k
2229,34791,<=50k
2230,34792,<=50k
2231,34793,<=50k
2232,34794,<=50k
2233,34795,<=50k
2234,34796,<=50k
2235,34797,<=50k
2236,34798,<=50k
2237,34799,<=50k
2238,34800,<=50k
2239,34801,>50k
2240,34802,<=50k
2241,34803,<=50k
2242,34804,<=50k
2243,34805,<=50k
2244,34806,<=50k
2245,34807,<=50k
2246,34808,<=50k
2247,34809,>50k
2248,34810,<=50k
2249,34811,<=50k
2250,34812,<=50k
2251,34813,<=50k
2252,34814,<=50k
2253,34815,>50k
2254,34816,<=50k
2255,34817,<=50k
2256,34818,<=50k
2257,34819,<=50k
2258,34820,<=50k
2259,34821,<=50k
2260,34822,<=50k
2261,34823,<=50k
2262,34824,<=50k
2263,34825,<=50k
2264,34826,<=50k
2265,34827,<=50k
2266,34828,<=50k
2267,34829,<=50k
2268,34830,<=50k
2269,34831,<=50k
2270,34832,<=50k
2271,34833,<=50k
2272,34834,<=50k
2273,34835,<=50k
2274,34836,<=50k
2275,34837,>50k
2276,34838,<=50k
2277,34839,<=50k
2278,34840,<=50k
2279,34841,<=50k
2280,34842,>50k
2281,34843,<=50k
2282,34844,<=50k
2283,34845,<=50k
2284,34846,<=50k
2285,34847,<=50k
2286,34848,<=50k
2287,34849,<=50k
2288,34850,<=50k
2289,34851,<=50k
2290,34852,<=50k
2291,34853,<=50k
2292,34854,<=50k
2293,34855,<=50k
2294,34856,>50k
2295,34857,<=50k
2296,34858,<=50k
2297,34859,<=50k
2298,34860,<=50k
2299,34861,<=50k
2300,34862,<=50k
2301,34863,<=50k
2302,34864,<=50k
2303,34865,<=50k
2304,34866,<=50k
2305,34867,<=50k
2306,34868,<=50k
2307,34869,<=50k
2308,34870,<=50k
2309,34871,<=50k
2310,34872,<=50k
2311,34873,<=50k
2312,34874,<=50k
2313,34875,<=50k
2314,34876,<=50k
2315,34877,<=50k
2316,34878,<=50k
2317,34879,<=50k
2318,34880,<=50k
2319,34881,<=50k
2320,34882,>50k
2321,34883,<=50k
2322,34884,<=50k
2323,34885,<=50k
2324,34886,<=50k
2325,34887,<=50k
2326,34888,<=50k
2327,34889,<=50k
2328,34890,<=50k
2329,34891,>50k
2330,34892,<=50k
2331,34893,<=50k
2332,34894,<=50k
2333,34895,<=50k
2334,34896,<=50k
2335,34897,<=50k
2336,34898,<=50k
2337,34899,<=50k
2338,34900,<=50k
2339,34901,<=50k
2340,34902,<=50k
2341,34903,<=50k
2342,34904,<=50k
2343,34905,<=50k
2344,34906,<=50k
2345,34907,<=50k
2346,34908,<=50k
2347,34909,<=50k
2348,34910,<=50k
2349,34911,<=50k
2350,34912,<=50k
2351,34913,<=50k
2352,34914,<=50k
2353,34915,<=50k
2354,34916,<=50k
2355,34917,<=50k
2356,34918,<=50k
2357,34919,<=50k
2358,34920,<=50k
2359,34921,<=50k
2360,34922,<=50k
2361,34923,<=50k
2362,34924,>50k
2363,34925,<=50k
2364,34926,<=50k
2365,34927,<=50k
2366,34928,<=50k
2367,34929,<=50k
2368,34930,<=50k
2369,34931,<=50k
2370,34932,<=50k
2371,34933,<=50k
2372,34934,<=50k
2373,34935,<=50k
2374,34936,<=50k
2375,34937,<=50k
2376,34938,<=50k
2377,34939,<=50k
2378,34940,<=50k
2379,34941,<=50k
2380,34942,<=50k
2381,34943,<=50k
2382,34944,<=50k
2383,34945,<=50k
2384,34946,<=50k
2385,34947,<=50k
2386,34948,<=50k
2387,34949,<=50k
2388,34950,<=50k
2389,34951,<=50k
2390,34952,<=50k
2391,34953,>50k
2392,34954,>50k
2393,34955,<=50k
2394,34956,<=50k
2395,34957,<=50k
2396,34958,<=50k
2397,34959,<=50k
2398,34960,<=50k
2399,34961,<=50k
2400,34962,<=50k
2401,34963,<=50k
2402,34964,<=50k
2403,34965,<=50k
2404,34966,<=50k
2405,34967,<=50k
2406,34968,<=50k
2407,34969,>50k
2408,34970,<=50k
2409,34971,>50k
2410,34972,<=50k
2411,34973,<=50k
2412,34974,<=50k
2413,34975,<=50k
2414,34976,<=50k
2415,34977,>50k
2416,34978,<=50k
2417,34979,<=50k
2418,34980,<=50k
2419,34981,<=50k
2420,34982,<=50k
2421,34983,<=50k
2422,34984,<=50k
2423,34985,<=50k
2424,34986,<=50k
2425,34987,>50k
2426,34988,<=50k
2427,34989,<=50k
2428,34990,<=50k
2429,34991,<=50k
2430,34992,<=50k
2431,34993,<=50k
2432,34994,<=50k
2433,34995,<=50k
2434,34996,<=50k
2435,34997,<=50k
2436,34998,<=50k
2437,34999,>50k
2438,35000,<=50k
2439,35001,>50k
2440,35002,<=50k
2441,35003,<=50k
2442,35004,<=50k
2443,35005,<=50k
2444,35006,<=50k
2445,35007,<=50k
2446,35008,<=50k
2447,35009,<=50k
2448,35010,<=50k
2449,35011,<=50k
2450,35012,<=50k
2451,35013,<=50k
2452,35014,<=50k
2453,35015,<=50k
2454,35016,<=50k
2455,35017,<=50k
2456,35018,<=50k
2457,35019,<=50k
2458,35020,<=50k
2459,35021,<=50k
2460,35022,<=50k
2461,35023,<=50k
2462,35024,<=50k
2463,35025,<=50k
2464,35026,<=50k
2465,35027,<=50k
2466,35028,<=50k
2467,35029,<=50k
2468,35030,<=50k
2469,35031,>50k
2470,35032,<=50k
2471,35033,<=50k
2472,35034,>50k
2473,35035,<=50k
2474,35036,<=50k
2475,35037,>50k
2476,35038,<=50k
2477,35039,<=50k
2478,35040,<=50k
2479,35041,<=50k
2480,35042,<=50k
2481,35043,<=50k
2482,35044,<=50k
2483,35045,<=50k
2484,35046,<=50k
2485,35047,<=50k
2486,35048,<=50k
2487,35049,<=50k
2488,35050,<=50k
2489,35051,<=50k
2490,35052,<=50k
2491,35053,<=50k
2492,35054,<=50k
2493,35055,<=50k
2494,35056,<=50k
2495,35057,<=50k
2496,35058,<=50k
2497,35059,<=50k
2498,35060,<=50k
2499,35061,<=50k
2500,35062,<=50k
2501,35063,<=50k
2502,35064,<=50k
2503,35065,<=50k
2504,35066,<=50k
2505,35067,<=50k
2506,35068,<=50k
2507,35069,<=50k
2508,35070,<=50k
2509,35071,<=50k
2510,35072,<=50k
2511,35073,<=50k
2512,35074,<=50k
2513,35075,<=50k
2514,35076,<=50k
2515,35077,<=50k
2516,35078,<=50k
2517,35079,<=50k
2518,35080,<=50k
2519,35081,<=50k
2520,35082,<=50k
2521,35083,<=50k
2522,35084,<=50k
2523,35085,<=50k
2524,35086,<=50k
2525,35087,<=50k
2526,35088,<=50k
2527,35089,<=50k
2528,35090,<=50k
2529,35091,>50k
2530,35092,<=50k
2531,35093,<=50k
2532,35094,<=50k
2533,35095,<=50k
2534,35096,<=50k
2535,35097,<=50k
2536,35098,<=50k
2537,35099,<=50k
2538,35100,<=50k
2539,35101,<=50k
2540,35102,<=50k
2541,35103,<=50k
2542,35104,<=50k
2543,35105,<=50k
2544,35106,<=50k
2545,35107,<=50k
2546,35108,<=50k
2547,35109,<=50k
2548,35110,<=50k
2549,35111,>50k
2550,35112,<=50k
2551,35113,<=50k
2552,35114,<=50k
2553,35115,<=50k
2554,35116,<=50k
2555,35117,<=50k
2556,35118,<=50k
2557,35119,<=50k
2558,35120,<=50k
2559,35121,<=50k
2560,35122,<=50k
2561,35123,<=50k
2562,35124,<=50k
2563,35125,<=50k
2564,35126,<=50k
2565,35127,<=50k
2566,35128,<=50k
2567,35129,<=50k
2568,35130,<=50k
2569,35131,<=50k
2570,35132,<=50k
2571,35133,<=50k
2572,35134,<=50k
2573,35135,<=50k
2574,35136,<=50k
2575,35137,<=50k
2576,35138,<=50k
2577,35139,<=50k
2578,35140,<=50k
2579,35141,<=50k
2580,35142,<=50k
2581,35143,<=50k
2582,35144,<=50k
2583,35145,>50k
2584,35146,<=50k
2585,35147,<=50k
2586,35148,<=50k
2587,35149,<=50k
2588,35150,<=50k
2589,35151,<=50k
2590,35152,<=50k
2591,35153,>50k
2592,35154,<=50k
2593,35155,>50k
2594,35156,<=50k
2595,35157,<=50k
2596,35158,<=50k
2597,35159,<=50k
2598,35160,<=50k
2599,35161,<=50k
2600,35162,<=50k
2601,35163,<=50k
2602,35164,<=50k
2603,35165,<=50k
2604,35166,>50k
2605,35167,<=50k
2606,35168,<=50k
2607,35169,<=50k
2608,35170,<=50k
2609,35171,<=50k
2610,35172,<=50k
2611,35173,<=50k
2612,35174,<=50k
2613,35175,<=50k
2614,35176,<=50k
2615,35177,>50k
2616,35178,<=50k
2617,35179,<=50k
2618,35180,>50k
2619,35181,<=50k
2620,35182,<=50k
2621,35183,<=50k
2622,35184,<=50k
2623,35185,<=50k
2624,35186,<=50k
2625,35187,<=50k
2626,35188,>50k
2627,35189,<=50k
2628,35190,<=50k
2629,35191,<=50k
2630,35192,>50k
2631,35193,<=50k
2632,35194,<=50k
2633,35195,<=50k
2634,35196,<=50k
2635,35197,<=50k
2636,35198,<=50k
2637,35199,<=50k
2638,35200,<=50k
2639,35201,<=50k
2640,35202,<=50k
2641,35203,>50k
2642,35204,<=50k
2643,35205,<=50k
2644,35206,<=50k
2645,35207,<=50k
2646,35208,<=50k
2647,35209,<=50k
2648,35210,<=50k
2649,35211,<=50k
2650,35212,<=50k
2651,35213,<=50k
